X,Y,R,G,B
184,172,140,83,63
184,173,114,54,28
184,174,112,51,20
184,175,128,65,30
184,176,111,60,33
184,177,115,64,37
184,178,119,68,41
184,179,120,69,42
184,180,119,68,41
184,181,117,66,37
184,182,119,65,37
184,183,121,67,39
184,184,119,66,35
184,185,123,68,38
184,186,125,70,40
184,187,125,70,40
184,188,127,72,41
184,189,129,72,42
184,190,127,70,40
184,191,122,65,35
184,192,120,66,28
184,193,119,65,31
184,194,121,64,35
184,195,123,65,43
184,196,109,48,30
184,197,80,19,1
184,198,91,30,12
184,199,137,76,55
184,200,166,109,82
184,201,133,78,47
184,202,105,52,18
184,203,102,52,19
184,204,109,60,30
184,205,107,61,35
184,206,107,60,40
184,207,109,64,45
184,208,111,65,41
184,209,111,65,41
184,210,115,69,45
184,211,118,72,48
184,212,120,74,50
184,213,126,80,56
184,214,121,75,51
184,215,105,59,35
184,216,99,53,29
184,217,101,55,31
184,218,102,56,32
184,219,100,54,30
184,220,97,51,27
184,221,97,51,27
184,222,100,54,30
184,223,104,58,34
184,224,100,53,27
184,225,99,52,26
184,226,99,52,26
184,227,99,52,26
184,228,99,52,26
184,229,100,53,27
184,230,101,54,28
184,231,102,55,29
184,232,100,53,27
184,233,100,53,27
184,234,101,54,28
184,235,101,54,28
184,236,101,54,28
184,237,100,53,27
184,238,99,52,26
184,239,98,51,25
184,240,99,52,22
184,241,99,52,22
184,242,99,52,22
184,243,99,52,22
185,0,149,163,164
185,1,150,164,165
185,2,149,163,164
185,3,153,167,168
185,4,152,166,167
185,5,152,166,167
185,6,157,171,172
185,7,150,164,165
185,8,160,174,175
185,9,151,165,166
185,10,165,179,180
185,11,150,164,165
185,12,160,174,175
185,13,155,169,170
185,14,163,177,178
185,15,158,172,173
185,16,159,173,174
185,17,158,172,173
185,18,158,172,173
185,19,158,172,173
185,20,157,171,172
185,21,157,171,172
185,22,157,171,172
185,23,157,171,172
185,24,154,168,169
185,25,155,169,170
185,26,157,171,172
185,27,159,173,174
185,28,160,174,175
185,29,161,175,176
185,30,161,175,176
185,31,160,174,175
185,32,161,175,175
185,33,161,176,173
185,34,161,176,173
185,35,162,174,170
185,36,162,175,168
185,37,162,173,165
185,38,162,174,164
185,39,163,173,164
185,40,156,166,157
185,41,127,134,126
185,42,38,43,36
185,43,47,52,46
185,44,42,44,41
185,45,48,50,47
185,46,49,51,50
185,47,64,66,65
185,48,65,63,66
185,49,66,64,67
185,50,64,62,65
185,51,60,58,61
185,52,58,56,59
185,53,59,57,60
185,54,57,55,58
185,55,54,52,55
185,56,58,56,59
185,57,59,57,60
185,58,61,59,62
185,59,63,61,64
185,60,64,62,65
185,61,65,63,66
185,62,65,63,66
185,63,65,63,66
185,64,69,64,68
185,65,67,62,66
185,66,67,62,66
185,67,70,65,69
185,68,70,65,69
185,69,69,64,68
185,70,70,65,69
185,71,73,68,72
185,72,74,69,73
185,73,75,70,74
185,74,73,68,72
185,75,70,65,69
185,76,68,63,67
185,77,69,64,68
185,78,72,67,71
185,79,73,68,72
185,80,70,66,67
185,81,70,66,67
185,82,70,66,67
185,83,69,65,66
185,84,66,62,63
185,85,62,58,59
185,86,59,55,56
185,87,57,53,54
185,88,57,53,54
185,89,58,54,55
185,90,59,55,56
185,91,60,56,57
185,92,62,58,59
185,93,64,60,61
185,94,65,61,62
185,95,66,62,63
185,96,67,65,68
185,97,65,63,66
185,98,63,61,64
185,99,61,59,62
185,100,59,57,60
185,101,59,57,60
185,102,60,58,61
185,103,61,59,62
185,104,57,55,58
185,105,59,57,60
185,106,62,60,63
185,107,61,59,62
185,108,54,52,55
185,109,49,47,50
185,110,57,55,58
185,111,69,67,70
185,112,59,54,58
185,113,84,79,83
185,114,89,84,88
185,115,66,64,67
185,116,56,54,57
185,117,67,66,71
185,118,70,71,75
185,119,60,61,65
185,120,62,65,70
185,121,41,46,50
185,122,40,45,49
185,123,54,61,67
185,124,43,50,56
185,125,11,20,25
185,126,21,30,35
185,127,67,76,81
185,128,41,42,44
185,129,55,56,58
185,130,58,59,61
185,131,55,56,58
185,132,66,68,67
185,133,76,78,77
185,134,75,77,76
185,135,69,71,68
185,136,55,57,54
185,137,64,66,63
185,138,66,68,63
185,139,64,66,61
185,140,80,82,77
185,141,119,121,116
185,142,157,160,153
185,143,175,178,171
185,144,169,174,170
185,145,174,179,175
185,146,182,184,179
185,147,189,191,186
185,148,195,197,192
185,149,198,199,193
185,150,199,200,192
185,151,199,200,192
185,152,195,195,185
185,153,198,198,188
185,154,203,201,189
185,155,204,202,189
185,156,201,199,186
185,157,197,193,181
185,158,193,190,175
185,159,190,187,172
185,160,191,191,183
185,161,178,174,165
185,162,140,126,115
185,163,80,52,38
185,164,131,92,77
185,165,122,75,59
185,166,94,38,23
185,167,84,26,14
185,168,113,55,44
185,169,74,17,6
185,170,104,47,36
185,171,177,121,106
185,172,140,83,63
185,173,114,54,28
185,174,111,50,19
185,175,127,64,29
185,176,110,60,33
185,177,114,64,37
185,178,118,68,41
185,179,120,69,42
185,180,119,68,41
185,181,117,66,39
185,182,117,66,37
185,183,120,66,38
185,184,119,65,37
185,185,122,69,38
185,186,124,69,39
185,187,125,70,40
185,188,127,72,42
185,189,129,74,43
185,190,126,71,40
185,191,122,67,36
185,192,124,70,34
185,193,121,66,35
185,194,120,64,37
185,195,122,64,42
185,196,107,48,30
185,197,79,17,2
185,198,88,27,9
185,199,131,70,49
185,200,169,112,85
185,201,136,81,50
185,202,108,55,21
185,203,104,54,21
185,204,109,60,30
185,205,108,61,35
185,206,107,61,38
185,207,109,62,44
185,208,109,63,39
185,209,109,63,39
185,210,113,67,43
185,211,116,70,46
185,212,119,73,49
185,213,126,80,56
185,214,123,77,53
185,215,108,62,38
185,216,99,53,29
185,217,100,54,30
185,218,100,54,30
185,219,98,52,28
185,220,97,51,27
185,221,98,52,28
185,222,100,54,30
185,223,101,55,31
185,224,99,52,26
185,225,99,52,26
185,226,98,51,25
185,227,98,51,25
185,228,98,51,25
185,229,99,52,26
185,230,101,54,28
185,231,101,54,28
185,232,99,52,26
185,233,100,53,27
185,234,101,54,28
185,235,101,54,28
185,236,101,54,28
185,237,100,53,27
185,238,98,51,25
185,239,98,51,25
185,240,96,51,20
185,241,96,51,20
185,242,96,51,20
185,243,96,51,20
186,0,147,161,162
186,1,148,162,163
186,2,150,164,165
186,3,152,166,167
186,4,153,167,168
186,5,153,167,168
186,6,153,167,168
186,7,152,166,167
186,8,160,174,175
186,9,152,166,167
186,10,160,174,175
186,11,151,165,166
186,12,162,176,177
186,13,149,163,164
186,14,160,174,175
186,15,157,171,172
186,16,158,172,173
186,17,158,172,173
186,18,157,171,172
186,19,157,171,172
186,20,157,171,172
186,21,156,170,171
186,22,156,170,171
186,23,155,169,170
186,24,153,167,168
186,25,154,168,169
186,26,156,170,171
186,27,158,172,173
186,28,159,173,174
186,29,160,174,175
186,30,160,174,175
186,31,159,173,174
186,32,159,173,173
186,33,159,173,173
186,34,159,174,171
186,35,159,174,169
186,36,160,173,166
186,37,160,173,164
186,38,161,173,163
186,39,161,171,162
186,40,160,170,161
186,41,151,158,150
186,42,71,78,70
186,43,44,49,43
186,44,30,35,29
186,45,53,55,52
186,46,39,41,38
186,47,64,66,65
186,48,66,64,67
186,49,66,64,67
186,50,62,60,63
186,51,55,53,56
186,52,53,51,54
186,53,55,53,56
186,54,55,53,56
186,55,54,52,55
186,56,60,58,61
186,57,61,59,62
186,58,63,61,64
186,59,66,64,67
186,60,67,65,68
186,61,68,66,69
186,62,68,66,69
186,63,68,66,69
186,64,71,66,70
186,65,69,64,68
186,66,70,65,69
186,67,74,69,73
186,68,74,69,73
186,69,73,68,72
186,70,73,68,72
186,71,75,70,74
186,72,74,69,73
186,73,73,68,72
186,74,71,66,70
186,75,69,64,68
186,76,67,62,66
186,77,68,63,67
186,78,72,67,71
186,79,75,70,74
186,80,66,62,63
186,81,65,61,62
186,82,65,61,62
186,83,63,59,60
186,84,62,58,59
186,85,60,56,57
186,86,59,55,56
186,87,58,54,55
186,88,58,54,55
186,89,59,55,56
186,90,60,56,57
186,91,62,58,59
186,92,63,59,60
186,93,64,60,61
186,94,65,61,62
186,95,66,62,63
186,96,67,65,68
186,97,64,62,65
186,98,60,58,61
186,99,57,55,58
186,100,56,54,57
186,101,57,55,58
186,102,59,57,60
186,103,60,58,61
186,104,55,53,56
186,105,62,60,63
186,106,62,60,63
186,107,52,50,53
186,108,48,46,49
186,109,55,53,56
186,110,64,62,65
186,111,67,65,68
186,112,70,70,72
186,113,55,55,57
186,114,50,50,52
186,115,61,61,63
186,116,69,70,72
186,117,62,63,65
186,118,47,48,50
186,119,36,40,43
186,120,26,30,33
186,121,39,43,46
186,122,33,38,41
186,123,22,27,30
186,124,33,38,41
186,125,50,58,60
186,126,51,59,61
186,127,43,51,53
186,128,54,56,51
186,129,55,57,52
186,130,51,53,48
186,131,51,53,48
186,132,62,64,59
186,133,67,69,64
186,134,63,65,60
186,135,61,63,58
186,136,60,62,57
186,137,61,63,58
186,138,89,91,86
186,139,141,144,137
186,140,176,179,172
186,141,179,182,175
186,142,170,173,166
186,143,168,171,164
186,144,165,171,167
186,145,169,174,170
186,146,174,179,173
186,147,179,184,178
186,148,185,187,182
186,149,188,191,184
186,150,191,192,184
186,151,191,192,184
186,152,199,199,189
186,153,198,198,188
186,154,199,197,185
186,155,196,194,181
186,156,195,191,179
186,157,195,191,179
186,158,198,195,180
186,159,200,197,182
186,160,193,193,185
186,161,180,176,167
186,162,141,127,116
186,163,86,58,44
186,164,125,86,71
186,165,124,77,61
186,166,95,39,24
186,167,83,25,13
186,168,115,57,46
186,169,75,18,7
186,170,101,44,33
186,171,173,117,102
186,172,141,84,64
186,173,116,56,30
186,174,110,49,18
186,175,125,62,27
186,176,110,60,35
186,177,113,63,38
186,178,117,67,42
186,179,118,68,41
186,180,119,68,41
186,181,117,66,39
186,182,117,66,39
186,183,117,66,37
186,184,119,65,37
186,185,122,68,40
186,186,123,70,39
186,187,124,69,39
186,188,127,72,42
186,189,129,74,44
186,190,127,72,42
186,191,123,68,38
186,192,126,73,39
186,193,122,69,37
186,194,119,63,38
186,195,119,62,42
186,196,107,48,32
186,197,78,19,3
186,198,84,23,5
186,199,122,61,40
186,200,171,114,87
186,201,139,84,53
186,202,112,58,24
186,203,105,55,22
186,204,109,60,28
186,205,108,61,35
186,206,107,59,37
186,207,108,61,43
186,208,107,61,37
186,209,107,61,37
186,210,111,65,41
186,211,113,67,43
186,212,116,70,46
186,213,124,78,54
186,214,124,78,54
186,215,112,66,42
186,216,100,54,30
186,217,98,52,28
186,218,96,50,26
186,219,96,50,26
186,220,97,51,27
186,221,98,52,28
186,222,98,52,28
186,223,98,52,28
186,224,98,51,25
186,225,98,51,25
186,226,97,50,24
186,227,97,50,24
186,228,97,50,24
186,229,98,51,25
186,230,100,53,27
186,231,100,53,27
186,232,99,52,26
186,233,99,52,26
186,234,100,53,27
186,235,100,53,27
186,236,100,53,27
186,237,99,52,26
186,238,97,50,24
186,239,96,49,23
186,240,95,50,21
186,241,95,50,21
186,242,95,50,21
186,243,95,50,21
187,0,150,166,166
187,1,148,164,164
187,2,154,170,170
187,3,152,168,168
187,4,154,170,170
187,5,155,171,171
187,6,148,164,164
187,7,156,172,172
187,8,152,168,168
187,9,148,164,164
187,10,150,166,166
187,11,147,163,163
187,12,162,178,178
187,13,142,158,158
187,14,155,171,171
187,15,154,170,170
187,16,156,172,172
187,17,156,172,172
187,18,156,172,172
187,19,155,171,171
187,20,154,170,170
187,21,154,170,170
187,22,153,169,169
187,23,153,169,169
187,24,151,167,167
187,25,152,168,168
187,26,154,170,170
187,27,155,171,171
187,28,157,173,173
187,29,157,173,173
187,30,157,173,173
187,31,157,173,173
187,32,157,173,173
187,33,158,172,172
187,34,157,171,171
187,35,157,172,169
187,36,159,171,167
187,37,158,171,164
187,38,159,170,162
187,39,159,171,161
187,40,158,168,159
187,41,149,156,148
187,42,130,137,129
187,43,49,54,47
187,44,48,53,47
187,45,40,45,41
187,46,52,54,51
187,47,58,60,57
187,48,61,59,62
187,49,63,61,64
187,50,63,61,64
187,51,60,58,61
187,52,59,57,60
187,53,62,60,63
187,54,65,63,66
187,55,64,62,65
187,56,68,66,69
187,57,68,66,69
187,58,69,67,70
187,59,69,67,70
187,60,68,66,69
187,61,67,65,68
187,62,65,63,66
187,63,64,62,65
187,64,66,64,67
187,65,65,63,66
187,66,67,65,68
187,67,71,69,72
187,68,72,70,73
187,69,70,68,71
187,70,69,67,70
187,71,70,68,71
187,72,66,64,67
187,73,66,64,67
187,74,67,65,68
187,75,68,66,69
187,76,67,65,68
187,77,67,65,68
187,78,69,67,70
187,79,73,71,74
187,80,61,59,60
187,81,60,58,59
187,82,58,56,57
187,83,57,55,56
187,84,56,54,55
187,85,57,55,56
187,86,57,55,56
187,87,58,56,57
187,88,59,57,58
187,89,59,57,58
187,90,60,58,59
187,91,61,59,60
187,92,62,60,61
187,93,63,61,62
187,94,64,62,63
187,95,64,62,63
187,96,65,63,66
187,97,63,61,64
187,98,61,59,62
187,99,58,56,59
187,100,57,55,58
187,101,57,55,58
187,102,58,56,59
187,103,58,56,59
187,104,62,60,63
187,105,57,55,58
187,106,50,48,51
187,107,49,47,50
187,108,57,55,58
187,109,65,63,66
187,110,65,63,66
187,111,59,57,60
187,112,55,59,62
187,113,44,48,51
187,114,50,54,57
187,115,67,71,72
187,116,59,63,64
187,117,31,35,36
187,118,27,31,32
187,119,45,49,50
187,120,53,57,56
187,121,44,48,47
187,122,39,43,42
187,123,51,55,54
187,124,68,72,71
187,125,63,69,67
187,126,47,53,49
187,127,40,46,42
187,128,52,55,44
187,129,58,61,50
187,130,62,65,54
187,131,66,69,58
187,132,70,73,64
187,133,71,74,65
187,134,80,83,74
187,135,96,99,90
187,136,116,119,110
187,137,148,151,144
187,138,166,169,162
187,139,156,159,152
187,140,151,154,147
187,141,166,169,162
187,142,182,185,178
187,143,185,188,181
187,144,166,172,168
187,145,169,175,171
187,146,173,180,173
187,147,179,184,178
187,148,182,187,181
187,149,185,188,181
187,150,185,188,179
187,151,185,186,178
187,152,191,193,182
187,153,193,193,183
187,154,196,194,182
187,155,195,193,180
187,156,195,191,179
187,157,197,193,181
187,158,202,199,184
187,159,206,203,188
187,160,193,193,185
187,161,181,177,168
187,162,141,127,116
187,163,95,67,53
187,164,119,80,65
187,165,128,81,65
187,166,96,40,25
187,167,81,23,11
187,168,119,61,50
187,169,76,19,8
187,170,97,40,29
187,171,168,112,97
187,172,142,85,65
187,173,117,57,31
187,174,107,46,15
187,175,123,60,25
187,176,110,60,35
187,177,113,63,38
187,178,115,65,40
187,179,117,67,42
187,180,118,68,41
187,181,117,67,40
187,182,117,66,39
187,183,116,65,38
187,184,118,67,38
187,185,122,68,40
187,186,123,69,41
187,187,122,69,38
187,188,125,72,41
187,189,128,73,43
187,190,127,72,42
187,191,123,68,38
187,192,125,72,40
187,193,121,68,37
187,194,116,62,36
187,195,117,60,41
187,196,107,48,32
187,197,80,21,7
187,198,81,22,6
187,199,115,57,37
187,200,168,111,84
187,201,140,83,53
187,202,113,59,25
187,203,105,52,20
187,204,108,57,26
187,205,109,59,34
187,206,107,59,37
187,207,108,60,40
187,208,108,62,38
187,209,108,62,38
187,210,110,64,40
187,211,111,65,41
187,212,113,67,43
187,213,122,76,52
187,214,123,77,53
187,215,112,66,42
187,216,101,55,31
187,217,97,51,27
187,218,94,48,24
187,219,94,48,24
187,220,97,51,27
187,221,98,52,28
187,222,97,51,27
187,223,95,49,25
187,224,97,50,24
187,225,97,50,24
187,226,96,49,23
187,227,96,49,23
187,228,96,49,23
187,229,98,51,25
187,230,99,52,26
187,231,100,53,27
187,232,98,51,25
187,233,99,52,26
187,234,99,52,26
187,235,99,52,26
187,236,98,51,25
187,237,97,50,24
187,238,96,49,23
187,239,95,48,22
187,240,96,50,24
187,241,96,50,24
187,242,96,50,24
187,243,96,50,24
188,0,149,165,165
188,1,144,160,160
188,2,153,169,169
188,3,146,162,162
188,4,149,165,165
188,5,152,168,168
188,6,139,155,155
188,7,156,172,172
188,8,146,162,162
188,9,152,168,168
188,10,149,165,165
188,11,148,164,164
188,12,167,183,183
188,13,143,159,159
188,14,159,175,175
188,15,154,170,170
188,16,156,172,172
188,17,155,171,171
188,18,155,171,171
188,19,154,170,170
188,20,153,169,169
188,21,152,168,168
188,22,151,167,167
188,23,151,167,167
188,24,149,165,165
188,25,150,166,166
188,26,152,168,168
188,27,154,170,170
188,28,155,171,171
188,29,155,171,171
188,30,155,171,171
188,31,155,171,171
188,32,156,172,172
188,33,155,171,171
188,34,156,170,170
188,35,156,171,168
188,36,155,170,165
188,37,157,170,163
188,38,157,170,161
188,39,158,170,160
188,40,158,168,159
188,41,148,158,149
188,42,159,166,158
188,43,82,89,81
188,44,48,53,47
188,45,33,38,32
188,46,54,59,55
188,47,51,53,50
188,48,54,52,55
188,49,60,58,61
188,50,65,63,66
188,51,66,64,67
188,52,66,64,67
188,53,68,66,69
188,54,69,67,70
188,55,68,66,69
188,56,66,64,67
188,57,66,64,67
188,58,66,64,67
188,59,65,63,66
188,60,64,62,65
188,61,62,60,63
188,62,60,58,61
188,63,59,57,60
188,64,62,60,63
188,65,61,59,62
188,66,63,61,64
188,67,67,65,68
188,68,68,66,69
188,69,65,63,66
188,70,64,62,65
188,71,66,64,67
188,72,66,64,67
188,73,65,63,66
188,74,67,65,68
188,75,70,68,71
188,76,68,66,69
188,77,63,61,64
188,78,61,59,62
188,79,64,62,65
188,80,59,57,58
188,81,58,56,57
188,82,57,55,56
188,83,55,53,54
188,84,56,54,55
188,85,57,55,56
188,86,59,57,58
188,87,60,58,59
188,88,61,59,60
188,89,61,59,60
188,90,62,60,61
188,91,62,60,61
188,92,63,61,62
188,93,63,61,62
188,94,64,62,63
188,95,64,62,63
188,96,62,60,63
188,97,63,61,64
188,98,63,61,64
188,99,63,61,64
188,100,62,60,63
188,101,60,58,61
188,102,57,55,58
188,103,56,54,57
188,104,62,60,63
188,105,50,48,51
188,106,47,45,48
188,107,58,56,59
188,108,66,64,67
188,109,63,61,64
188,110,59,57,60
188,111,60,58,61
188,112,45,53,55
188,113,66,71,74
188,114,68,73,76
188,115,45,50,53
188,116,31,37,37
188,117,36,42,42
188,118,39,45,43
188,119,33,37,36
188,120,25,30,26
188,121,49,54,50
188,122,68,73,67
188,123,67,72,66
188,124,56,59,52
188,125,44,47,40
188,126,50,53,46
188,127,69,72,65
188,128,106,110,93
188,129,117,121,104
188,130,130,134,117
188,131,143,147,132
188,132,154,158,143
188,133,162,166,151
188,134,181,185,171
188,135,207,210,199
188,136,193,196,185
188,137,178,181,172
188,138,175,178,169
188,139,184,187,180
188,140,179,182,175
188,141,161,164,157
188,142,159,162,155
188,143,172,174,169
188,144,168,177,172
188,145,173,182,177
188,146,182,189,182
188,147,188,195,188
188,148,194,199,193
188,149,195,200,193
188,150,196,199,190
188,151,195,196,188
188,152,180,182,171
188,153,188,188,178
188,154,197,195,183
188,155,200,198,185
188,156,198,194,182
188,157,195,191,179
188,158,193,190,175
188,159,195,189,175
188,160,192,192,184
188,161,182,178,169
188,162,142,128,117
188,163,105,77,63
188,164,114,75,60
188,165,133,86,70
188,166,98,42,27
188,167,79,21,9
188,168,122,64,53
188,169,78,21,10
188,170,92,35,24
188,171,163,107,92
188,172,143,86,66
188,173,119,59,33
188,174,105,44,13
188,175,120,57,22
188,176,109,62,36
188,177,110,63,37
188,178,114,64,39
188,179,116,66,41
188,180,118,68,43
188,181,117,67,40
188,182,117,66,39
188,183,115,64,37
188,184,118,67,38
188,185,120,69,40
188,186,122,68,40
188,187,121,67,39
188,188,123,70,39
188,189,126,73,42
188,190,125,70,40
188,191,121,66,36
188,192,119,69,36
188,193,116,65,36
188,194,114,60,36
188,195,116,59,40
188,196,107,49,35
188,197,82,23,9
188,198,83,24,8
188,199,113,55,35
188,200,163,106,79
188,201,138,81,51
188,202,112,58,24
188,203,103,50,18
188,204,105,54,23
188,205,107,57,32
188,206,107,59,37
188,207,107,59,39
188,208,111,65,41
188,209,110,64,40
188,210,112,66,42
188,211,111,65,41
188,212,111,65,41
188,213,119,73,49
188,214,120,74,50
188,215,110,64,40
188,216,100,54,30
188,217,97,51,27
188,218,94,48,24
188,219,93,47,23
188,220,96,50,26
188,221,97,51,27
188,222,96,50,26
188,223,93,47,23
188,224,97,50,24
188,225,97,50,24
188,226,96,49,23
188,227,96,49,23
188,228,96,49,23
188,229,97,50,24
188,230,98,51,25
188,231,99,52,26
188,232,98,51,25
188,233,98,51,25
188,234,98,51,25
188,235,98,51,25
188,236,97,50,24
188,237,95,48,22
188,238,94,47,21
188,239,93,46,20
188,240,93,47,23
188,241,93,47,23
188,242,93,47,23
188,243,93,47,23
189,0,146,161,164
189,1,138,153,156
189,2,150,165,168
189,3,139,154,157
189,4,145,160,163
189,5,150,165,168
189,6,133,148,151
189,7,161,176,179
189,8,148,163,166
189,9,166,181,184
189,10,158,173,176
189,11,157,172,175
189,12,178,193,196
189,13,153,168,171
189,14,170,185,188
189,15,157,172,175
189,16,155,170,173
189,17,155,170,173
189,18,154,169,172
189,19,153,168,171
189,20,152,167,170
189,21,151,166,169
189,22,150,165,168
189,23,149,164,167
189,24,147,162,165
189,25,149,164,167
189,26,150,165,168
189,27,152,167,170
189,28,153,168,171
189,29,154,169,172
189,30,154,169,172
189,31,154,169,172
189,32,155,171,171
189,33,155,171,171
189,34,154,170,169
189,35,155,170,167
189,36,155,170,165
189,37,156,169,162
189,38,156,169,160
189,39,157,169,159
189,40,160,170,161
189,41,161,171,160
189,42,150,157,149
189,43,131,138,130
189,44,42,47,40
189,45,38,43,37
189,46,42,47,41
189,47,46,51,47
189,48,49,47,50
189,49,57,55,58
189,50,65,63,66
189,51,67,65,68
189,52,66,64,67
189,53,65,63,66
189,54,63,61,64
189,55,60,58,61
189,56,56,54,57
189,57,57,55,58
189,58,58,56,59
189,59,59,57,60
189,60,60,58,61
189,61,60,58,61
189,62,59,57,60
189,63,58,56,59
189,64,59,57,60
189,65,58,56,59
189,66,59,57,60
189,67,63,61,64
189,68,63,61,64
189,69,61,59,62
189,70,61,59,62
189,71,64,62,65
189,72,69,67,70
189,73,66,64,67
189,74,67,65,68
189,75,69,67,70
189,76,64,62,65
189,77,55,53,56
189,78,52,50,53
189,79,55,53,56
189,80,60,58,59
189,81,59,57,58
189,82,58,56,57
189,83,57,55,56
189,84,58,56,57
189,85,59,57,58
189,86,61,59,60
189,87,62,60,61
189,88,63,61,62
189,89,63,61,62
189,90,64,62,63
189,91,64,62,63
189,92,64,62,63
189,93,64,62,63
189,94,64,62,63
189,95,64,62,63
189,96,61,59,62
189,97,63,61,64
189,98,65,63,66
189,99,66,64,67
189,100,64,62,65
189,101,61,59,62
189,102,57,55,58
189,103,55,53,56
189,104,53,51,54
189,105,51,49,52
189,106,59,57,60
189,107,70,68,71
189,108,66,64,67
189,109,53,51,54
189,110,55,53,56
189,111,68,66,69
189,112,61,71,73
189,113,52,62,64
189,114,38,48,49
189,115,26,36,37
189,116,24,33,32
189,117,31,40,39
189,118,42,48,46
189,119,47,53,49
189,120,98,103,97
